Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Cover_Type,Wilderness_Area,Soil_Type
3117,358,11,192,38,3020,202,219,154,2355,Spruce/Fir,Rawah,_33
3254,140,13,0,0,1182,239,236,125,1200,Spruce/Fir,Comanche Peak,_24
3127,46,23,170,68,1321,220,182,86,437,Spruce/Fir,Comanche Peak,_24
2685,110,13,162,15,525,242,225,109,1542,Spruce/Fir,Comanche Peak,_14
3162,66,9,108,33,5166,229,221,124,1131,Spruce/Fir,Comanche Peak,_31
3273,281,24,234,0,3799,147,234,223,1445,Spruce/Fir,Comanche Peak,_31
3149,131,16,297,92,4860,244,230,109,1706,Spruce/Fir,Comanche Peak,_31
2821,41,9,0,0,2461,221,221,134,2241,Spruce/Fir,Rawah,_22
3155,186,12,180,20,569,222,248,158,2552,Spruce/Fir,Cache la Poudre,_25
3244,98,14,702,43,3994,243,219,102,2765,Spruce/Fir,Comanche Peak,_25
3139,8,7,175,9,301,212,226,152,2791,Spruce/Fir,Cache la Poudre,_24
3237,196,3,607,58,4694,219,242,160,2687,Spruce/Fir,Comanche Peak,_40
3041,32,16,85,24,1224,215,204,121,2877,Spruce/Fir,Rawah,_24
3028,349,32,234,47,134,146,171,152,1302,Spruce/Fir,Rawah,_26
3182,87,9,242,42,779,234,225,123,2337,Spruce/Fir,Comanche Peak,_24
2980,0,8,175,-15,900,209,226,155,2105,Spruce/Fir,Rawah,_34
3037,160,7,120,42,4080,228,242,147,2490,Spruce/Fir,Comanche Peak,_31
3194,52,25,443,98,4953,223,178,75,3254,Spruce/Fir,Comanche Peak,_32
3045,285,15,95,16,3180,176,239,202,904,Spruce/Fir,Rawah,_34
2998,308,8,323,39,5053,197,235,178,4525,Spruce/Fir,Comanche Peak,_31
2844,292,12,395,52,4175,186,238,191,5530,Spruce/Fir,Comanche Peak,_18
3249,97,15,180,-35,1419,243,218,101,1811,Spruce/Fir,Comanche Peak,_40
3133,139,5,150,-3,4129,227,238,145,1537,Spruce/Fir,Comanche Peak,_24
3214,45,6,295,15,4901,222,226,139,2182,Spruce/Fir,Comanche Peak,_24
2884,343,20,85,12,4290,176,205,166,541,Spruce/Fir,Comanche Peak,_31
3193,160,20,134,17,3242,236,240,126,3200,Spruce/Fir,Comanche Peak,_24
3163,72,7,430,82,1418,228,227,133,3449,Spruce/Fir,Rawah,_35
3059,310,12,474,82,2922,186,231,185,1110,Spruce/Fir,Rawah,_25
3057,18,12,384,21,1250,211,215,140,1884,Spruce/Fir,Rawah,_34
3260,117,22,85,22,4616,251,214,79,3792,Spruce/Fir,Rawah,_24
3136,140,11,150,4,3408,237,237,129,4991,Spruce/Fir,Comanche Peak,_32
3183,226,21,365,152,2292,185,254,199,1705,Spruce/Fir,Rawah,_35
3386,120,21,598,152,1924,250,217,85,1902,Spruce/Fir,Comanche Peak,_1
3194,251,16,124,18,1065,184,249,202,30,Spruce/Fir,Rawah,_34
3192,11,1,595,9,5289,217,236,156,2215,Spruce/Fir,Comanche Peak,_21
3223,293,15,306,89,1262,176,235,199,2143,Spruce/Fir,Comanche Peak,_31
3443,264,6,849,206,3489,204,243,178,518,Spruce/Fir,Rawah,_40
3175,5,10,566,154,4555,207,220,150,2079,Spruce/Fir,Comanche Peak,_31
2976,332,10,277,8,127,196,227,170,882,Spruce/Fir,Rawah,_21
3162,49,15,270,49,3758,225,206,111,3263,Spruce/Fir,Comanche Peak,_31
3061,101,5,525,-9,1597,228,233,139,1308,Spruce/Fir,Comanche Peak,_25
2824,120,11,0,0,1440,240,230,119,2334,Spruce/Fir,Rawah,_15
3087,81,17,67,4,900,241,208,93,2087,Spruce/Fir,Comanche Peak,_31
3046,336,6,162,29,3632,206,231,164,782,Spruce/Fir,Rawah,_24
2975,325,14,255,3,5113,185,224,179,6293,Spruce/Fir,Comanche Peak,_31
3089,12,18,382,63,2698,200,202,135,1291,Spruce/Fir,Rawah,_35
3325,189,10,277,46,3510,221,248,160,1476,Spruce/Fir,Rawah,_34
2966,359,12,323,-46,871,202,218,153,1987,Spruce/Fir,Rawah,_34
2968,83,11,0,0,4369,235,221,116,3762,Spruce/Fir,Comanche Peak,_22
3291,83,23,421,64,1621,245,194,67,2753,Spruce/Fir,Comanche Peak,_0
2899,346,6,390,103,1077,209,231,160,2888,Spruce/Fir,Rawah,_13
3007,339,15,90,16,2040,187,218,169,1236,Spruce/Fir,Rawah,_24
3057,350,23,780,31,912,171,194,156,1405,Spruce/Fir,Rawah,_26
3305,69,10,175,21,1325,231,221,122,2242,Spruce/Fir,Comanche Peak,_1
3200,82,10,534,183,3490,235,222,118,1890,Spruce/Fir,Rawah,_34
2961,74,8,212,22,2270,230,226,129,1892,Spruce/Fir,Comanche Peak,_31
3270,333,2,983,139,1991,214,236,160,2388,Spruce/Fir,Rawah,_33
3067,307,11,268,50,2733,188,233,185,780,Spruce/Fir,Comanche Peak,_31
3206,310,17,240,63,4669,170,226,195,1048,Spruce/Fir,Comanche Peak,_24
2965,53,2,30,-3,570,221,234,150,1082,Spruce/Fir,Cache la Poudre,_24
3438,229,9,601,-14,1465,207,248,178,3895,Spruce/Fir,Cache la Poudre,_40
3269,23,17,30,1,1976,207,201,125,4689,Spruce/Fir,Cache la Poudre,_24
3121,302,19,30,8,2218,163,227,203,3108,Spruce/Fir,Comanche Peak,_24
3256,69,27,335,-25,1760,236,175,52,2639,Spruce/Fir,Comanche Peak,_0
3248,174,17,402,77,3873,228,246,144,735,Spruce/Fir,Rawah,_35
3315,104,10,376,-15,1008,238,227,119,3522,Spruce/Fir,Cache la Poudre,_34
3303,23,22,390,32,924,202,189,116,2486,Spruce/Fir,Comanche Peak,_40
3172,100,8,272,30,3062,234,229,127,4534,Spruce/Fir,Comanche Peak,_31
2980,117,12,0,0,1471,240,229,118,1273,Spruce/Fir,Rawah,_35
3155,333,25,124,24,2445,154,199,180,2883,Spruce/Fir,Comanche Peak,_31
3241,198,22,323,65,600,207,252,170,1087,Spruce/Fir,Comanche Peak,_24
3239,9,11,150,16,4406,207,217,146,2128,Spruce/Fir,Rawah,_24
3115,56,25,660,55,1461,227,179,71,2212,Spruce/Fir,Rawah,_35
3155,124,7,361,28,467,232,235,136,5639,Spruce/Fir,Cache la Poudre,_25
3343,5,8,277,43,1240,210,225,152,2663,Spruce/Fir,Comanche Peak,_1
3185,304,12,830,158,4294,187,234,187,2154,Spruce/Fir,Comanche Peak,_31
3249,297,4,242,3,4422,208,238,169,648,Spruce/Fir,Comanche Peak,_40
3296,347,15,765,68,2072,191,215,162,805,Spruce/Fir,Rawah,_34
3109,309,10,90,9,3240,193,234,181,5090,Spruce/Fir,Comanche Peak,_31
3172,103,8,277,30,3099,234,230,127,4260,Spruce/Fir,Comanche Peak,_25
3223,354,4,404,83,2331,212,232,157,499,Spruce/Fir,Rawah,_34
3157,105,7,134,9,3882,232,232,133,323,Spruce/Fir,Rawah,_35
3317,108,24,418,141,1744,252,204,64,2918,Spruce/Fir,Comanche Peak,_0
3215,262,5,30,8,1376,207,242,173,2671,Spruce/Fir,Rawah,_25
2824,23,10,90,30,90,214,218,139,277,Spruce/Fir,Comanche Peak,_31
3272,170,23,319,149,3108,229,243,132,3141,Spruce/Fir,Comanche Peak,_31
2974,157,16,150,20,2342,236,241,131,1050,Spruce/Fir,Rawah,_15
3204,44,19,323,71,713,221,195,102,5389,Spruce/Fir,Cache la Poudre,_24
2701,215,11,30,2,882,209,251,176,1947,Spruce/Fir,Rawah,_6
3168,38,15,30,-3,2873,218,205,118,5273,Spruce/Fir,Comanche Peak,_31
3224,30,10,660,80,6358,217,217,135,1383,Spruce/Fir,Comanche Peak,_31
2982,21,16,390,33,4350,208,204,129,5001,Spruce/Fir,Comanche Peak,_31
3284,172,25,470,181,2981,227,242,131,726,Spruce/Fir,Rawah,_35
2972,176,3,30,0,4884,221,241,156,4868,Spruce/Fir,Comanche Peak,_31
3158,66,6,518,25,5490,227,227,135,1611,Spruce/Fir,Comanche Peak,_31
3116,269,20,534,132,1234,164,243,216,2190,Spruce/Fir,Rawah,_34
2900,291,21,295,87,819,157,231,212,1851,Spruce/Fir,Rawah,_15
3111,50,4,534,130,418,221,231,146,1194,Spruce/Fir,Rawah,_26
2928,327,19,124,35,631,171,216,182,2548,Spruce/Fir,Comanche Peak,_31
3144,105,29,150,45,1329,254,191,44,2274,Spruce/Fir,Comanche Peak,_32
3010,16,12,134,2,2461,209,214,140,1203,Spruce/Fir,Comanche Peak,_31
3099,355,8,0,0,4008,207,226,157,1841,Spruce/Fir,Comanche Peak,_25
3259,24,5,30,1,918,217,230,149,2161,Spruce/Fir,Comanche Peak,_40
3283,85,16,618,49,1443,241,211,96,2202,Spruce/Fir,Comanche Peak,_0
3259,315,12,162,43,4651,188,230,182,2671,Spruce/Fir,Rawah,_34
3185,337,5,201,18,1426,208,232,163,85,Spruce/Fir,Rawah,_25
3198,45,2,571,77,582,219,235,152,793,Spruce/Fir,Cache la Poudre,_34
3157,92,6,424,24,5451,230,230,133,1706,Spruce/Fir,Comanche Peak,_31
2810,268,18,42,7,2463,172,244,210,1611,Spruce/Fir,Rawah,_35
2762,321,9,247,95,2748,197,231,174,6613,Spruce/Fir,Comanche Peak,_31
3129,74,9,150,23,3211,231,223,125,5230,Spruce/Fir,Comanche Peak,_32
3178,334,19,532,39,2106,174,212,175,360,Spruce/Fir,Rawah,_35
2950,68,11,108,6,2938,232,218,117,1275,Spruce/Fir,Rawah,_35
3054,318,13,218,-4,2026,187,228,182,1638,Spruce/Fir,Comanche Peak,_32
3236,143,9,323,61,1806,233,238,136,1381,Spruce/Fir,Cache la Poudre,_35
3159,0,4,85,-6,3678,214,232,156,1455,Spruce/Fir,Comanche Peak,_25
3352,145,13,362,93,2230,238,237,127,2081,Spruce/Fir,Rawah,_34
3073,50,11,134,29,3762,225,217,125,2635,Spruce/Fir,Comanche Peak,_26
2896,112,14,42,-6,1443,244,224,106,1749,Spruce/Fir,Comanche Peak,_31
3083,174,6,150,3,6029,224,243,153,2563,Spruce/Fir,Comanche Peak,_31
2972,207,13,108,18,1176,211,252,174,573,Spruce/Fir,Rawah,_15
3203,128,14,124,25,1851,242,231,115,1528,Spruce/Fir,Cache la Poudre,_21
3074,52,9,42,4,3105,225,221,130,5353,Spruce/Fir,Comanche Peak,_31
3108,207,9,0,0,518,214,248,169,1892,Spruce/Fir,Comanche Peak,_25
2978,8,15,30,9,960,202,209,143,2291,Spruce/Fir,Rawah,_26
2815,294,24,234,80,2520,145,226,217,524,Spruce/Fir,Rawah,_35
2935,323,14,30,9,742,184,225,180,2103,Spruce/Fir,Rawah,_26
3211,225,6,525,61,5986,211,246,172,2496,Spruce/Fir,Comanche Peak,_24
3180,259,6,201,0,4565,206,244,176,1068,Spruce/Fir,Rawah,_25
3178,97,8,201,30,5671,233,229,129,1972,Spruce/Fir,Comanche Peak,_31
2817,328,20,42,17,2220,168,213,182,1473,Spruce/Fir,Rawah,_25
3137,143,14,201,32,874,239,236,123,1953,Spruce/Fir,Comanche Peak,_31
2900,341,35,180,83,210,126,165,164,883,Spruce/Fir,Comanche Peak,_32
3034,51,19,532,118,4530,226,197,98,3884,Spruce/Fir,Comanche Peak,_31
3477,37,17,726,43,2627,217,202,115,1844,Spruce/Fir,Comanche Peak,_1
3282,8,12,371,47,1795,206,216,147,1168,Spruce/Fir,Rawah,_33
3079,15,11,90,19,1388,211,218,143,2574,Spruce/Fir,Rawah,_26
3234,323,12,242,62,2656,190,228,177,1082,Spruce/Fir,Rawah,_34
3174,297,3,150,-2,5021,210,238,166,2542,Spruce/Fir,Comanche Peak,_21
3199,103,17,350,100,1498,247,215,91,2395,Spruce/Fir,Comanche Peak,_24
3640,48,26,1099,228,2568,219,173,73,1318,Spruce/Fir,Comanche Peak,_1
3018,75,18,240,-19,503,239,203,88,1415,Spruce/Fir,Comanche Peak,_31
3334,115,10,228,42,1638,237,231,123,3245,Spruce/Fir,Cache la Poudre,_24
3025,352,5,247,5,1470,211,231,158,1172,Spruce/Fir,Rawah,_34
3245,62,14,180,-33,1516,231,211,110,1652,Spruce/Fir,Comanche Peak,_40
3072,352,14,108,27,2851,195,215,157,2252,Spruce/Fir,Rawah,_25
3202,78,15,540,84,3034,238,211,100,789,Spruce/Fir,Rawah,_35
3122,63,20,313,99,2730,233,194,83,1020,Spruce/Fir,Rawah,_26
3185,297,20,469,65,1482,158,229,209,2379,Spruce/Fir,Rawah,_35
3269,288,21,484,81,1710,157,233,214,3126,Spruce/Fir,Comanche Peak,_0
3116,253,12,212,-3,1699,193,248,193,816,Spruce/Fir,Rawah,_25
2809,353,16,212,48,1024,190,210,156,1917,Spruce/Fir,Rawah,_13
3028,349,10,210,16,2415,202,224,160,1082,Spruce/Fir,Rawah,_25
3137,45,9,95,5,576,223,220,132,5321,Spruce/Fir,Cache la Poudre,_24
3138,140,4,42,2,4519,226,238,147,1890,Spruce/Fir,Comanche Peak,_24
3222,155,4,60,1,4663,224,240,150,1919,Spruce/Fir,Comanche Peak,_24
3031,82,16,120,19,3365,240,211,96,716,Spruce/Fir,Rawah,_35
3360,309,33,42,-2,3084,114,198,215,2136,Spruce/Fir,Comanche Peak,_0
3005,295,15,360,32,2738,176,235,198,124,Spruce/Fir,Comanche Peak,_31
2738,8,7,30,5,2058,212,227,152,391,Spruce/Fir,Rawah,_35
3197,108,2,256,49,3254,223,236,149,3537,Spruce/Fir,Comanche Peak,_25
3175,358,6,30,2,1758,210,228,156,418,Spruce/Fir,Comanche Peak,_25
3158,82,27,525,109,771,245,181,47,1711,Spruce/Fir,Comanche Peak,_31
3053,147,15,382,25,351,239,237,125,1677,Spruce/Fir,Comanche Peak,_24
3221,345,11,592,30,3121,197,222,163,3511,Spruce/Fir,Comanche Peak,_32
2976,282,26,180,44,3185,139,231,227,1341,Spruce/Fir,Rawah,_0
3023,315,5,30,1,3334,206,236,168,201,Spruce/Fir,Comanche Peak,_25
3179,121,15,488,108,390,244,227,107,828,Spruce/Fir,Rawah,_34
3220,331,19,531,80,3864,172,213,179,1694,Spruce/Fir,Rawah,_0
2833,262,9,150,32,2097,198,245,185,2742,Spruce/Fir,Comanche Peak,_32
3221,296,11,564,126,3206,188,237,188,1024,Spruce/Fir,Rawah,_34
2780,340,11,150,22,3105,197,224,166,3046,Spruce/Fir,Comanche Peak,_31
3264,214,21,351,43,1914,195,254,187,3465,Spruce/Fir,Comanche Peak,_31
3137,313,8,108,7,3390,198,234,176,1611,Spruce/Fir,Rawah,_25
3286,39,16,120,4,1844,219,202,113,2710,Spruce/Fir,Comanche Peak,_0
3246,48,7,277,-8,735,223,225,138,1800,Spruce/Fir,Comanche Peak,_25
3147,267,10,437,69,1140,193,244,190,973,Spruce/Fir,Rawah,_25
3036,145,13,324,8,850,238,238,128,960,Spruce/Fir,Rawah,_34
3305,353,12,277,102,4862,199,218,157,182,Spruce/Fir,Comanche Peak,_40
3283,51,9,716,78,3301,225,221,129,4312,Spruce/Fir,Comanche Peak,_1
3270,26,17,679,173,3137,210,200,122,711,Spruce/Fir,Rawah,_26
3373,175,11,700,167,1209,226,246,151,2108,Spruce/Fir,Rawah,_34
3160,322,25,443,149,2631,150,207,193,2621,Spruce/Fir,Rawah,_35
2916,237,10,285,18,5515,203,249,183,5817,Spruce/Fir,Comanche Peak,_25
3079,98,14,255,63,4790,242,220,105,1832,Spruce/Fir,Comanche Peak,_31
3462,63,2,400,9,1590,221,234,150,3704,Spruce/Fir,Cache la Poudre,_37
3058,11,6,362,6,1421,214,228,151,2978,Spruce/Fir,Comanche Peak,_25
3101,0,3,361,3,2430,215,233,156,2121,Spruce/Fir,Rawah,_34
3160,174,9,150,28,973,226,245,152,1699,Spruce/Fir,Rawah,_34
3298,194,8,458,71,3877,219,247,162,2376,Spruce/Fir,Comanche Peak,_25
3368,245,9,781,156,1082,202,247,183,2257,Spruce/Fir,Rawah,_34
3175,338,3,60,2,488,214,235,160,1209,Spruce/Fir,Cache la Poudre,_25
3463,30,13,764,217,1040,216,211,129,1019,Spruce/Fir,Cache la Poudre,_1
2696,216,4,0,0,942,215,244,165,1767,Spruce/Fir,Comanche Peak,_22
3384,350,21,553,188,685,177,199,157,690,Spruce/Fir,Cache la Poudre,_35
2870,322,8,283,98,3776,200,232,171,5796,Spruce/Fir,Comanche Peak,_31
2975,38,18,630,206,1772,217,197,109,2103,Spruce/Fir,Rawah,_35
3154,72,20,518,238,2002,238,198,83,2618,Spruce/Fir,Rawah,_35
3019,320,8,30,4,2854,198,232,173,636,Spruce/Fir,Comanche Peak,_25
3314,177,16,408,114,3064,226,247,149,591,Spruce/Fir,Rawah,_34
3200,337,14,350,70,4808,189,220,170,3167,Spruce/Fir,Comanche Peak,_31
3148,46,28,552,133,4455,215,166,69,3173,Spruce/Fir,Comanche Peak,_31
2779,78,13,30,-7,2762,237,215,106,2043,Spruce/Fir,Rawah,_26
3228,75,16,446,67,1101,238,209,98,1917,Spruce/Fir,Cache la Poudre,_25
2952,128,8,30,-2,5367,233,235,134,2452,Spruce/Fir,Comanche Peak,_18
3123,132,6,0,0,3163,230,237,140,3255,Spruce/Fir,Comanche Peak,_25
3149,301,18,285,57,228,168,229,201,1082,Spruce/Fir,Cache la Poudre,_24
3076,326,13,60,19,323,189,226,177,700,Spruce/Fir,Cache la Poudre,_25
3094,16,7,127,8,3368,214,226,148,1040,Spruce/Fir,Comanche Peak,_31
3335,187,15,190,-21,2940,220,250,158,582,Spruce/Fir,Rawah,_40
3051,23,13,124,34,1266,212,213,135,2901,Spruce/Fir,Rawah,_24
2975,228,6,376,29,5046,212,245,171,2151,Spruce/Fir,Comanche Peak,_31
3176,30,13,30,5,939,216,211,129,2491,Spruce/Fir,Comanche Peak,_25
3032,317,9,30,5,3000,197,233,175,511,Spruce/Fir,Comanche Peak,_25
3190,151,14,180,3,2219,237,239,129,1613,Spruce/Fir,Rawah,_29
3152,333,1,60,15,2335,216,237,158,696,Spruce/Fir,Rawah,_25
2995,31,12,488,76,5109,216,213,130,5732,Spruce/Fir,Comanche Peak,_14
3421,190,18,511,86,2826,217,251,160,1544,Spruce/Fir,Rawah,_34
2959,93,5,598,44,3510,228,232,138,5772,Spruce/Fir,Comanche Peak,_31
3305,314,15,722,116,768,180,228,187,1033,Spruce/Fir,Cache la Poudre,_25
3126,60,8,127,23,2780,226,224,132,3489,Spruce/Fir,Comanche Peak,_32
2872,29,13,418,74,2766,215,210,129,182,Spruce/Fir,Rawah,_12
3364,105,5,402,61,1806,229,233,138,3072,Spruce/Fir,Cache la Poudre,_40
3055,124,10,384,-43,598,238,233,125,1423,Spruce/Fir,Comanche Peak,_24
3280,20,11,108,-2,4294,212,217,140,3586,Spruce/Fir,Rawah,_25
3280,302,26,30,25,6119,138,217,215,283,Spruce/Fir,Comanche Peak,_24
3256,120,36,323,60,3150,253,184,25,2971,Spruce/Fir,Comanche Peak,_0
3188,331,12,124,16,4709,190,224,173,1415,Spruce/Fir,Comanche Peak,_31
3320,257,9,210,45,2729,198,246,187,781,Spruce/Fir,Rawah,_24
2903,111,26,42,18,301,253,203,61,1530,Spruce/Fir,Comanche Peak,_32
3199,354,12,240,21,1106,200,218,156,666,Spruce/Fir,Cache la Poudre,_26
3167,31,12,390,49,2905,216,213,130,932,Spruce/Fir,Rawah,_26
3326,118,12,210,34,1624,241,229,116,3262,Spruce/Fir,Cache la Poudre,_24
3208,47,10,426,66,2885,224,219,129,4454,Spruce/Fir,Comanche Peak,_0
3074,24,25,450,48,845,197,178,106,1332,Spruce/Fir,Rawah,_26
3204,312,14,769,1,1517,183,229,187,1183,Spruce/Fir,Rawah,_33
3205,239,13,454,95,1426,195,251,193,2504,Spruce/Fir,Rawah,_35
3311,60,22,390,32,1707,231,190,80,1756,Spruce/Fir,Comanche Peak,_0
3379,315,9,892,189,1113,196,233,176,722,Spruce/Fir,Cache la Poudre,_22
3114,343,6,569,60,2156,207,230,162,2389,Spruce/Fir,Rawah,_34
2708,75,7,268,2,782,228,228,133,1913,Spruce/Fir,Comanche Peak,_14
2879,341,36,150,66,180,125,164,163,878,Spruce/Fir,Comanche Peak,_32
3173,278,10,60,12,642,193,242,189,2376,Spruce/Fir,Cache la Poudre,_25
3170,65,17,190,37,4200,233,204,97,3565,Spruce/Fir,Comanche Peak,_24
3175,5,10,636,64,1842,207,220,150,2534,Spruce/Fir,Rawah,_33
3208,70,15,85,3,2998,235,209,101,4939,Spruce/Fir,Comanche Peak,_31
3041,16,15,488,125,4611,206,208,137,3677,Spruce/Fir,Comanche Peak,_31
3101,130,11,240,11,1034,238,234,125,1702,Spruce/Fir,Comanche Peak,_24
3366,288,12,319,58,1695,186,239,192,1919,Spruce/Fir,Rawah,_34
3057,145,15,404,29,379,239,237,123,1683,Spruce/Fir,Comanche Peak,_24
3181,15,3,60,2,391,217,233,154,1200,Spruce/Fir,Cache la Poudre,_25
3219,34,5,192,11,5788,219,228,146,703,Spruce/Fir,Comanche Peak,_24
3207,41,9,30,6,2345,221,221,134,2930,Spruce/Fir,Comanche Peak,_24
3217,19,12,470,34,3251,211,214,138,2741,Spruce/Fir,Rawah,_34
3049,251,13,300,66,3348,191,249,195,1654,Spruce/Fir,Rawah,_26
3175,117,10,0,0,2958,237,231,125,5139,Spruce/Fir,Comanche Peak,_31
2986,35,21,339,127,1660,212,188,103,2905,Spruce/Fir,Rawah,_26
3017,43,12,426,15,1034,222,213,124,1805,Spruce/Fir,Rawah,_34
3290,146,5,335,17,1321,227,239,146,2080,Spruce/Fir,Comanche Peak,_40
3016,351,10,426,88,3081,203,224,159,787,Spruce/Fir,Rawah,_34
3325,261,14,127,21,1831,184,247,201,1801,Spruce/Fir,Rawah,_34
3054,138,33,524,173,890,248,208,60,2608,Spruce/Fir,Comanche Peak,_31
3351,88,16,418,153,1836,242,213,96,3013,Spruce/Fir,Comanche Peak,_0
2990,122,15,541,97,268,244,227,109,589,Spruce/Fir,Rawah,_35
3015,237,20,192,26,1926,181,253,205,1383,Spruce/Fir,Rawah,_25
3149,44,26,604,237,2218,216,174,79,2280,Spruce/Fir,Rawah,_35
3178,356,23,631,45,1167,175,191,148,1683,Spruce/Fir,Rawah,_26
3145,87,4,30,-1,2910,226,233,142,3528,Spruce/Fir,Comanche Peak,_25
3257,180,12,437,55,2609,224,247,154,1302,Spruce/Fir,Rawah,_35
2855,5,11,216,18,994,206,219,150,2638,Spruce/Fir,Rawah,_34
3273,354,4,531,34,6006,212,232,157,780,Spruce/Fir,Comanche Peak,_24
3114,73,5,323,65,3499,226,230,139,940,Spruce/Fir,Comanche Peak,_31
3385,72,17,335,54,2423,237,205,94,2128,Spruce/Fir,Rawah,_34
3179,34,12,300,-37,2795,218,214,130,1572,Spruce/Fir,Comanche Peak,_31
3175,179,16,60,0,2982,225,248,151,5166,Spruce/Fir,Comanche Peak,_31
2947,145,10,67,11,1797,234,239,136,2711,Spruce/Fir,Rawah,_21
3272,222,7,277,-6,1782,211,247,172,4023,Spruce/Fir,Cache la Poudre,_34
2965,72,21,42,14,624,238,196,79,566,Spruce/Fir,Comanche Peak,_31
3350,230,14,537,91,3475,197,252,190,1476,Spruce/Fir,Rawah,_34
3210,90,7,67,3,5929,231,229,132,825,Spruce/Fir,Comanche Peak,_25
3263,336,16,376,34,4631,184,217,172,842,Spruce/Fir,Rawah,_34
2959,288,24,480,155,2047,147,230,220,1092,Spruce/Fir,Rawah,_35
3282,53,11,540,20,2946,227,215,121,1041,Spruce/Fir,Rawah,_26
3125,352,14,361,85,2958,194,214,158,2509,Spruce/Fir,Rawah,_34
3196,47,9,42,-1,1289,223,221,132,1532,Spruce/Fir,Comanche Peak,_31
3110,140,4,339,24,5301,225,238,148,1337,Spruce/Fir,Comanche Peak,_31
3048,58,6,30,0,1650,224,228,138,2995,Spruce/Fir,Comanche Peak,_25
3164,42,11,272,28,2858,222,215,127,1298,Spruce/Fir,Comanche Peak,_31
3064,58,13,457,12,1798,229,212,114,2563,Spruce/Fir,Comanche Peak,_31
3293,312,30,361,93,458,127,203,209,702,Spruce/Fir,Cache la Poudre,_35
3096,312,11,124,5,3864,190,232,182,1892,Spruce/Fir,Comanche Peak,_25
3283,328,23,85,33,1828,157,206,185,2490,Spruce/Fir,Rawah,_35
3017,59,6,210,20,2577,224,228,139,914,Spruce/Fir,Rawah,_25
3370,315,5,335,31,1320,206,235,169,2242,Spruce/Fir,Rawah,_34
2620,61,14,474,50,2974,231,210,108,2912,Spruce/Fir,Rawah,_13
3333,98,15,201,53,924,244,217,99,626,Spruce/Fir,Cache la Poudre,_34
3406,158,7,841,241,1379,228,241,147,1019,Spruce/Fir,Cache la Poudre,_33
3266,39,12,300,54,5156,220,213,126,201,Spruce/Fir,Comanche Peak,_40
3271,185,10,806,103,2337,222,248,158,1892,Spruce/Fir,Rawah,_33
3226,64,7,350,19,4792,227,226,133,2223,Spruce/Fir,Comanche Peak,_24
3178,58,6,95,3,3491,225,227,137,4621,Spruce/Fir,Comanche Peak,_31
3607,20,20,510,195,2979,202,193,122,1442,Spruce/Fir,Comanche Peak,_1
3354,205,15,256,28,3061,210,253,174,1681,Spruce/Fir,Rawah,_34
2637,110,9,0,0,1608,236,230,126,1195,Spruce/Fir,Rawah,_22
3394,54,8,700,204,1237,225,222,130,918,Spruce/Fir,Cache la Poudre,_33
3117,90,5,300,15,4427,227,232,139,1652,Spruce/Fir,Comanche Peak,_24
3172,80,7,0,0,4997,230,228,131,2322,Spruce/Fir,Comanche Peak,_31
3327,44,15,451,112,2106,222,206,115,2106,Spruce/Fir,Comanche Peak,_40
3167,66,9,134,1,2448,229,221,124,2621,Spruce/Fir,Comanche Peak,_32
2841,85,8,0,0,1445,232,227,128,2420,Spruce/Fir,Rawah,_22
3119,164,7,216,41,95,227,242,149,3382,Spruce/Fir,Cache la Poudre,_24
2979,99,12,150,14,3941,240,223,112,2663,Spruce/Fir,Comanche Peak,_31
3265,250,7,787,155,1672,205,245,179,2505,Spruce/Fir,Rawah,_33
3181,270,2,175,14,1398,214,239,163,108,Spruce/Fir,Rawah,_25
3005,48,13,134,-1,939,224,211,119,949,Spruce/Fir,Comanche Peak,_31
3157,146,5,216,12,5758,227,239,146,811,Spruce/Fir,Comanche Peak,_31
3290,353,8,295,44,902,206,226,158,1530,Spruce/Fir,Cache la Poudre,_24
3410,210,8,300,17,3037,214,248,169,283,Spruce/Fir,Rawah,_40
3267,65,13,677,191,685,232,212,110,1087,Spruce/Fir,Comanche Peak,_24
3071,112,33,150,39,2800,254,186,31,2944,Spruce/Fir,Comanche Peak,_31
2979,14,12,541,90,2525,209,216,143,1541,Spruce/Fir,Rawah,_34
3217,229,22,190,68,3034,180,254,203,902,Spruce/Fir,Rawah,_35
3038,25,11,124,7,1006,215,217,138,127,Spruce/Fir,Rawah,_26
3198,24,3,0,0,5665,218,233,152,918,Spruce/Fir,Comanche Peak,_21
3303,190,19,30,-2,2100,216,251,161,3720,Spruce/Fir,Cache la Poudre,_34
2954,342,6,0,0,1899,208,231,162,1480,Spruce/Fir,Comanche Peak,_25
2921,18,12,573,44,594,210,214,139,1036,Spruce/Fir,Rawah,_33
2868,71,32,127,64,469,236,162,34,541,Spruce/Fir,Comanche Peak,_24
3032,311,5,42,0,845,207,236,168,1718,Spruce/Fir,Cache la Poudre,_25
3191,72,5,782,110,1318,226,230,138,2412,Spruce/Fir,Rawah,_34
3289,350,7,60,9,4060,208,228,159,1637,Spruce/Fir,Comanche Peak,_25
3328,13,13,323,43,2060,207,214,142,1442,Spruce/Fir,Rawah,_33
3095,319,10,228,30,170,194,231,177,1621,Spruce/Fir,Cache la Poudre,_25
